age,job,marital,education,default,housing,loan,month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,cluster,offer_id
31,6,1,6,0,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_018
39,3,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_109
45,1,1,1,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_187
46,6,1,2,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_220
32,1,1,1,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_066
29,4,2,6,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_154
41,1,1,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_052
35,0,1,6,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_036
29,7,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_088
34,0,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_205
31,1,2,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_162
36,9,2,5,0,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_118
41,9,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_073
59,5,1,2,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_042
45,10,1,1,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_070
31,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_044
25,7,1,3,1,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_052
38,4,1,7,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_162
32,1,0,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_040
33,0,2,3,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_021
35,6,1,6,0,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_130
37,1,1,5,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_074
47,9,1,5,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_111
28,1,1,1,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_041
36,0,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_057
32,0,1,6,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_108
36,1,2,3,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_162
51,1,1,0,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_102
32,0,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_130
50,10,1,0,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_125
48,7,0,3,1,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_070
32,0,1,3,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_072
48,1,1,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,yes,3,O_104
52,9,0,2,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_018
30,1,2,2,1,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_161
36,1,2,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_146
48,0,1,6,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_078
25,1,2,2,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_093
28,0,2,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_083
28,6,2,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_154
34,1,1,1,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_178
39,0,1,0,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_034
42,7,1,5,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_101
57,5,1,0,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_014
44,0,1,0,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_110
28,0,2,2,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_065
25,6,2,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_084
29,3,2,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_111
28,7,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,yes,4,O_082
41,0,0,6,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_097
28,6,1,5,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_179
32,0,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_189
49,1,1,0,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_012
59,9,1,6,1,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_094
55,0,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_197
43,4,1,6,0,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_127
58,5,1,0,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_056
54,1,1,0,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_141
25,1,1,0,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_042
24,9,2,5,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_015
53,6,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_150
36,0,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_124
49,3,1,0,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_177
44,2,1,5,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_086
51,1,1,0,0,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_198
37,3,1,3,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_103
41,1,1,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_173
40,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_033
35,7,1,5,1,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_032
24,7,2,5,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_183
34,9,1,6,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_194
30,1,1,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_218
48,7,1,3,1,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_082
27,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_015
40,0,0,5,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_226
40,0,1,6,1,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_143
48,0,1,2,1,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_065
35,0,2,3,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_179
26,0,1,3,0,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_209
33,0,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_073
29,7,2,6,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_180
45,1,1,0,1,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_184
35,0,1,6,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_121
32,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_150
34,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_070
33,7,2,3,0,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_215
37,1,1,2,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_227
29,0,2,2,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_226
27,8,2,6,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_173
43,7,0,3,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_020
47,1,1,5,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_091
32,3,2,3,0,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_108
33,10,0,5,0,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_222
26,10,1,3,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_131
39,1,1,0,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_128
38,1,1,1,1,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_043
48,1,1,5,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_185
42,2,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_084
35,1,0,2,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_031
42,1,0,1,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_228
36,1,2,2,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_052
28,1,1,2,0,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_014
32,9,2,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_028
28,1,0,3,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_110
41,1,0,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_033
32,0,1,6,1,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_196
42,1,0,2,0,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_123
29,9,2,6,0,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_082
38,7,1,3,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,yes,4,O_011
22,7,2,3,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_116
34,1,1,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_044
31,1,1,2,1,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_226
52,2,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_075
55,7,0,3,0,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_115
24,7,2,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_015
46,0,0,3,1,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_039
31,0,0,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_056
34,0,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_022
45,2,1,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_170
45,1,1,2,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_218
39,9,0,5,0,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_227
29,9,2,6,0,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_069
44,9,0,3,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_184
29,9,2,6,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_121
32,9,1,5,0,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_021
32,9,2,3,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_030
48,9,0,5,0,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_131
29,9,2,6,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_104
32,1,1,5,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_012
38,1,2,0,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_215
28,10,2,3,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_171
46,1,1,0,0,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_121
46,4,1,2,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_228
27,0,2,6,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_224
26,1,1,0,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_225
33,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_067
28,4,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_204
52,4,1,0,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_121
35,0,2,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_170
33,1,1,2,0,1,1,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_200
46,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_046
26,7,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_109
39,7,1,3,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_039
47,0,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_072
26,1,1,0,0,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_101
34,1,1,5,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_199
24,0,2,3,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_200
31,9,1,5,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_096
26,0,2,3,0,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_083
31,0,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_127
34,1,1,1,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,yes,1,O_211
60,0,1,5,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_225
32,1,1,1,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_060
24,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_052
28,0,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_166
55,2,0,6,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_077
38,0,0,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_054
37,1,1,5,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_017
36,7,0,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_099
47,9,1,5,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_097
49,9,1,5,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_134
31,1,1,0,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_055
52,7,1,3,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,yes,3,O_168
36,7,1,3,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_160
51,1,1,1,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_112
52,7,0,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,yes,3,O_050
29,9,1,5,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_122
51,7,1,5,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_159
31,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_092
36,0,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_068
42,7,1,2,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_122
32,4,2,0,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_089
30,9,2,5,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_099
27,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_087
47,4,1,0,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_077
56,1,1,0,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_168
57,3,1,1,0,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_112
27,7,1,5,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_113
46,1,0,0,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_154
43,9,2,5,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_090
44,9,2,5,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_033
52,6,1,6,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_198
38,9,2,5,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_023
48,1,1,1,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_136
31,9,1,2,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_069
33,4,1,6,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_058
37,1,2,6,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_020
34,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_209
59,3,1,7,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_105
34,0,1,6,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_086
34,1,2,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_174
29,1,2,5,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_019
46,2,1,6,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_135
46,1,1,2,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_119
31,0,3,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_132
58,1,0,7,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_038
33,1,1,0,1,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_220
32,0,2,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,5,O_063
38,7,2,3,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_160
51,0,2,6,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_175
34,7,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_086
30,1,1,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_039
39,1,1,5,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_076
47,1,1,0,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_188
36,7,1,3,0,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_210
47,7,0,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,4,O_217
49,6,2,2,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_060
33,9,0,5,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,yes,4,O_144
54,1,1,2,1,0,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,3,O_044
35,0,1,6,0,2,2,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,2,O_167
25,7,2,3,0,0,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,0,O_102
42,4,1,1,1,2,0,may,mon,1.1,93.994,-36.4,4.858,5191.0,no,1,O_167
26,0,2,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5,O_161
36,9,1,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_229
47,9,2,5,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0,O_118
43,7,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_086
27,0,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5,O_126
40,3,1,3,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_046
56,4,1,7,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2,O_035
59,0,1,1,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3,O_125
49,9,1,5,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_192
40,1,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_128
54,9,0,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_183
43,3,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_050
36,1,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_109
53,9,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_145
31,0,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_087
53,9,0,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_014
52,7,1,3,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3,O_027
34,0,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2,O_215
31,10,2,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0,O_144
54,9,2,6,1,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0,O_069
45,1,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_067
40,0,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_019
31,0,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_218
41,2,2,6,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5,O_034
25,0,1,3,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_178
35,8,2,6,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0,O_063
49,0,0,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2,O_084
53,1,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3,O_071
40,0,1,5,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2,O_192
46,1,1,0,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_018
40,10,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_088
48,9,1,7,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_072
58,5,1,6,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2,O_071
30,9,1,6,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_053
49,1,1,7,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2,O_211
54,9,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_094
45,9,2,5,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0,O_103
34,7,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_095
32,7,2,1,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,0,O_226
41,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_085
50,1,1,0,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3,O_086
52,1,2,2,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3,O_083
45,0,1,7,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2,O_082
37,0,1,3,1,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_030
25,4,2,0,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_143
50,1,1,0,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3,O_016
43,1,1,0,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_060
34,4,1,6,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2,O_055
41,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_075
35,0,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_177
31,1,2,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,5,O_142
34,4,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5,O_228
47,7,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_088
52,6,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3,O_215
47,1,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,2,O_020
42,9,0,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_121
28,0,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_186
43,0,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2,O_128
41,7,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_216
33,9,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_080
53,0,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2,O_018
49,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3,O_181
45,1,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_025
33,7,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_179
45,1,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_172
30,10,2,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0,O_196
49,9,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_116
38,9,1,5,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_208
39,7,0,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4,O_048
50,1,1,0,1,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3,O_106
58,1,1,7,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2,O_037
46,1,1,1,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1,O_179
